zgbh,icid
809592    ,3926705675
881193    ,2503054480
881420    ,4027168113
1345614   ,2674727147
1345922   ,1764933915
1350385   ,1578699776
1352789   ,2057137936
835850    ,1785983531
839424    ,1651337765
843242    ,0777406629
843270    ,3213846578
1339269   ,1116497710
1341111   ,0873739323
1341721   ,2675244571
59565     ,4198603047
59818     ,2094890185
60089     ,0031119540
859700    ,1576644820
859932    ,2114009476
1280745   ,1798521577
1281955   ,2582032775
756909    ,3529817710
757818    ,0960199941
898072    ,2976239057
899820    ,1798789977
902885    ,0312711210
905706    ,3636595086
905973    ,4128985854
1314021   ,3736553892
1315589   ,2061303648
1319576   ,2053703568
49279     ,3547170021
49816     ,2625972144
52285     ,1892171857
53406     ,0958809749
787238    ,3527999902
843578    ,0488800478
843586    ,3782763524
852606    ,3740429713
1322597   ,1787866011
1331150   ,1790534427
25000     ,2519897661
27990     ,3542725573
32839     ,1575447188
827971    ,0672512621
831778    ,2519473965
889222    ,1761794395
890042    ,2472435648
890478    ,2465448720
1300707   ,4128995230
1365780   ,1781864987
1365791   ,2059555296
1366072   ,2676477051
1366124   ,2048510992
1366158   ,1766860731
1366190   ,2064467776
1366260   ,1785921659
1366313   ,2675402027
1366421   ,2064925728
1366556   ,2062553472
1366656   ,2065520688
1366665   ,0974102699
1366729   ,0973201163
1366829   ,1768223547
1366854   ,2671550219
1367531   ,0777391717
1367596   ,2669546123
1368535   ,2048060320
1368890   ,2054420640
1369891   ,2050930976
1369893   ,1789553851
1285306   ,2919773073
1286756   ,3535672174
1288819   ,2674787883
1354186   ,0873689531
1356790   ,2068431296
1362409   ,2675489019
1362418   ,0882731515
1362477   ,0874343835
1362614   ,0969207259
1363765   ,1783335579
816890    ,1490146900
821544    ,1356533818
821829    ,3742120555
823063    ,2618331949
823892    ,3933212155
899639    ,1799307081
903595    ,0313007370
904643    ,2673509291
905732    ,0313208314
1293501   ,2671612123
1293544   ,0313199514
1300040   ,2662799787
1366437   ,1785205147
1366473   ,4136552302
1366505   ,2675838091
1366562   ,1788185755
1366573   ,2069585696
1366587   ,2064798032
1366823   ,0311949898
1366951   ,2066382336
1367024   ,2070091856
1367059   ,2676623595
1367230   ,2051129376
1367301   ,1781347339
1367473   ,1788365323
1367491   ,1767762507
1368049   ,2676048859
1368060   ,0969249403
1368180   ,0883568683
1368431   ,1786283227
1369066   ,3528180638
1369196   ,4130188158
1371203   ,2062406496
1287056   ,3531800766
1355032   ,2047667552
1355947   ,2069205776
1356496   ,2070706112
1356654   ,0975539291
1361254   ,1767424459
1361327   ,2064969120
1361953   ,2050780464
1362028   ,1767607771
1362160   ,2675396347
1362167   ,0871478843
1362178   ,2067704176
1362185   ,0881139227
1362192   ,2626637056
1362203   ,2052965104
1362417   ,1057657591
1362442   ,2048387536
1362449   ,0874243963
1362460   ,0875027915
1362540   ,2625847312
1362716   ,2067311008
1362723   ,2674519307
1362730   ,0867371707
1363335   ,0874361259
1363364   ,0869938075
1363427   ,4131173310
1363445   ,1789905307
1363484   ,0972388235
1363502   ,3532137582
1363595   ,2051015040
1363602   ,4136940350
1363620   ,2062460992
1364105   ,0873528939
1364226   ,2672961659
1364977   ,2062436992
1302176   ,2673671451
1302201   ,4138205998
1302578   ,2048512288
1302923   ,4139340846
1302955   ,4138332526
1307732   ,2658098836
1307790   ,0968802779
1310018   ,2755377114
1310620   ,0979823611
41195     ,2716683644
877218    ,4130303662
881439    ,2048512160
881493    ,1057385255
881619    ,0035207025
881773    ,1605643098
881826    ,0665228205
882398    ,3531856702
883853    ,2466318688
1343029   ,2675459675
1345905   ,2062314192
1346947   ,4135482734
1348263   ,0874700507
1352853   ,2625789232
65967     ,4130400318
67151     ,0951141306
1331876   ,0967899003
1332024   ,3247251091
1333967   ,2676466379
1334263   ,2675774955
1335307   ,4140876478
1335693   ,3383212340
1335915   ,3524939902
1339913   ,0762062250
856464    ,2112176628
856927    ,2673520587
858094    ,2663781675
858960    ,3740355995
862051    ,0674631981
01612     ,1074507740
08908     ,1330423092
1281055   ,0312019450
897909    ,0030973892
900689    ,1111475566
903649    ,2059558528
1312024   ,4129417166
1319123   ,0878991723
1320400   ,3050697739
1321285   ,2674887739
49262     ,2675316426
52158     ,1809307642
52172     ,0004881982
52346     ,0949191530
53308     ,2502722670
1301082   ,2510004427
1365934   ,2067292656
1366463   ,3529432462
1366565   ,2066424416
1366588   ,2064267920
1366590   ,2625256864
1366699   ,0873367339
1366724   ,2071135696
1366754   ,3533521486
1366822   ,2059414048
1366888   ,2063897760
1366899   ,0083067108
1366952   ,0967465275
1366986   ,2059531664
1367025   ,0867419035
1367126   ,2062391296
1367179   ,2051017488
1367220   ,0280049060
1367254   ,1781458907
1367499   ,1788195931
1367501   ,1787398251
1367540   ,3528055038
1367561   ,2672816267
1367602   ,3203882706
1367663   ,2673194155
1367730   ,3533506590
1367753   ,3208632114
1368061   ,0874448523
1368242   ,2067301536
1368274   ,0876461227
1368283   ,2057071632
1368317   ,2773991691
1369004   ,2673768363
1369218   ,4131096158
1369243   ,0874413803
1369314   ,2061476528
1369347   ,2048412096
1369802   ,0866490779
1286094   ,3528938974
1357031   ,2674606011
1358827   ,2624924880
1359408   ,2069646848
1360178   ,2626258960
1361332   ,2675998379
1361660   ,2066477952
1361667   ,1782072923
1361925   ,2062366416
1361952   ,0873208267
1362027   ,2066765584
1362159   ,3248016867
1362184   ,2066498720
1362186   ,2062895968
1362346   ,3739862875
1362612   ,2626144048
1362740   ,2063064608
1362763   ,0035688065
1363008   ,1768701947
1363217   ,0874507099
1363248   ,2674581387
1363272   ,2068823456
1363426   ,3741677537
1363428   ,2062228352
1363501   ,2064668416
1363526   ,2674391387
1363535   ,2674471787
1363537   ,1763941355
1363601   ,2660495684
1364232   ,0752181498
1364234   ,4129946670
1364285   ,2625175120
1364875   ,4139950494
1365220   ,2063373360
1365521   ,0873056635
1301697   ,1779421771
1303131   ,4134494062
1303710   ,4138514718
1303980   ,3504242474
1304885   ,3532394862
1305373   ,4136308014
1310695   ,1798641321
40172     ,2767141100
41190     ,1799281177
814600    ,1435824651
875471    ,1779928075
877384    ,0004811009
880585    ,1892692753
881449    ,3285793969
1347996   ,2671868731
1349066   ,2068265952
1349668   ,2056873136
1351242   ,2066669216
1351338   ,2066580256
1352190   ,2624164688
1352981   ,2054978064
1353849   ,0311593594
71747     ,2472841344
779246    ,2502790176
841133    ,0777814213
843209    ,3739730987
1331525   ,0164534592
1333083   ,3536920462
1335030   ,4130426558
1335054   ,2674071579
1335163   ,0279225780
1335198   ,1785788427
1335315   ,1111641326
1291845   ,0311658154
1366341   ,2066666976
1366355   ,2676463515
1366533   ,3504348986
1367461   ,1578711456
1367734   ,0313009578
1368053   ,4130692254
1369648   ,4133875486
1290953   ,1604756954
1358401   ,1766770683
1362150   ,0967106443
1362759   ,0873934459
1363005   ,2066505184
1363781   ,2676583611
1365443   ,0760900058
1302205   ,2672501899
1306281   ,4130406094
1310037   ,1789482315
1310699   ,3212300170
1310714   ,1016296882
37220     ,4136933710
880561    ,2975427201
880838    ,1786585499
881476    ,4028399697
881524    ,0965477403
881843    ,3252129731
884429    ,3333063041
1335607   ,1784479291
1339682   ,0874936939
1341661   ,2673333627
1341750   ,2472828352
859104    ,1058310039
1350690   ,2061863520
1353493   ,2067285648
67847     ,0948479978
73030     ,1359380954
840236    ,1782605307
B0397     ,1781985275
B1290     ,1324036135
04652     ,2625497824
10013D    ,1488096093
756913    ,3053820699
757206    ,0759290279
757265    ,1783541931
823358    ,4131053198
899610    ,3252117923
902749    ,2771634971
903490    ,0313028650
1312456   ,2672123835
1315516   ,2670394379
1319583   ,0868698651
48321     ,1489718349
49640     ,2060698672
49949     ,3304055434
52359     ,2673144539
52575     ,2501822910
53337     ,0866407099
53560     ,1717173566
843476    ,2069610288
1322558   ,2676549883
1324040   ,3531797950
1324821   ,1769274971
1326227   ,4137206686
1329900   ,0872975691
1331168   ,1767606507
828648    ,2582062663
829674    ,0166178144
833013    ,2658296788
889820    ,2472916496
890334    ,0481977386
895015    ,3250540067
895614    ,3248259635
897024    ,3252057587
897117    ,          
1365510   ,0872911499
1365593   ,          
1365595   ,          
874342    ,2920091041
1293598   ,2673134171
1294765   ,4129961998
1365944   ,0968375355
1368553   ,2770926683
1371256   ,0965387275
1282278   ,2051335376
1287930   ,3536769070
1354498   ,2070088464
1354521   ,2060110720
1362142   ,1781525051
1362435   ,0256102922
1363007   ,3208521138
1363100   ,4138675950
1363182   ,0485672187
1363769   ,2623483808
1364087   ,2625037408
1364735   ,0874568123
1365435   ,0873266395
1365497   ,2421448250
864157    ,4131130942
1301591   ,1789159547
1302240   ,4136336462
1302265   ,2061362512
1302717   ,4139751358
1302835   ,4134999230
1308377   ,1779468379
1309539   ,2669928315
42453     ,2639680988
804731    ,2514288875
812218    ,1811535162
814484    ,1359417114
877011    ,2505083120
879469    ,2624608624
881343    ,3744337665
886388    ,1649264741
1350827   ,2061127024
1352994   ,1566437888
1353023   ,2062220000
70110     ,3546684469
776389    ,3248245507
839394    ,0776887573
839557    ,2976537281
1335606   ,1780210075
1335732   ,1783354907
1336594   ,3334222545
1337836   ,1789931099
1339519   ,1787339787
803857    ,2010050603
00935     ,1184939566
00969     ,3250391731
04985     ,1438117691
09342     ,2945372466
120121    ,0968332507
127013    ,0161626640
1280421   ,3209023938
1280941   ,4130668270
1281094   ,3286465617
1281531   ,1798979129
756298    ,0948454586
756628    ,1810455978
757047    ,2012384155
757998    ,2511523339
820307    ,3039093162
820547    ,0482945962
899902    ,2675993643
900002    ,1798403529
901534    ,3247660611
1315143   ,4131205918
1315838   ,4130705438
1317084   ,3537261390
48346     ,1489731032
49442     ,0488878558
49618     ,1489663558
49792     ,2026950479
527245    ,3741282033
843594    ,0311135178
1325470   ,1789328811
769108    ,1351729034
769215    ,2976242577
826801    ,2625696912
889616    ,4129785454
889666    ,2975702481
889928    ,2986072641
890868    ,1057529319
892856    ,0163377072
893479    ,0776785141
896587    ,1764008475
896986    ,3742010961
865525    ,4129166414
869044    ,1057032919
870374    ,1784995019
872449    ,0756263098
874233    ,4034895217
1291491   ,2662812763
1300912   ,2673781883
1366520   ,1789680363
1367307   ,2675966219
1367410   ,1584104432
1369117   ,1768761835
1284470   ,4287926222
1285149   ,3531201790
1354188   ,2062977600
1357801   ,2063076192
1362161   ,1766868635
1362443   ,2982354193
1362637   ,1605526346
1363279   ,4027490449
1364080   ,1767106299
1364102   ,3531684990
1365413   ,2050558672
1365491   ,2065608992
1365514   ,2625308640
1365523   ,2674512251
1365591   ,          
1302906   ,4139787006
1304425   ,1763029066
1305933   ,3537040750
1306326   ,4134331518
34483     ,1074496060
810213    ,2944862274
810610    ,1356608602
880482    ,2504653152
881481    ,1809165338
881532    ,3741607025
1351340   ,2062146352
1352979   ,1587882144
1353764   ,2582069607
67523     ,0950948154
840999    ,1800604250
842239    ,2891506582
B0965     ,3546854629
1332037   ,0978679883
1334711   ,1786613019
1335564   ,0968341291
1337430   ,3251527219
1339718   ,0762190842
1340754   ,2059740000
1341112   ,2069400256
1341609   ,2060202784
1341787   ,0761227482
64130     ,2061804624
855312    ,0483731402
1280663   ,2063962352
1281054   ,0312751514
1282103   ,0311250874
74488     ,1575301444
756109    ,0972814762
897758    ,1781071659
901531    ,3247937123
1367791   ,2049861680
1367816   ,2068856544
1367928   ,2061215664
1367930   ,1768567323
1367934   ,1768363499
1367959   ,2061217840
1368066   ,2674860011
1368156   ,2059767936
1368183   ,1766925867
1368272   ,2061879472
1368337   ,2676482107
1368339   ,0869645259
1368346   ,2066124448
1368348   ,4139443886
1368373   ,2069773776
1368405   ,2054407168
1368506   ,2068982032
1368511   ,2063986880
1368513   ,2626576480
1368537   ,1727866970
1368586   ,2675329067
1368618   ,2048505808
1368620   ,2052666128
1368629   ,2054374960
1368652   ,1110179678
1368661   ,1768759643
1368688   ,1577474416
1368695   ,0876237147
1368720   ,2776743627
1368729   ,2065090688
1368752   ,2061975696
1368754   ,2061173568
1368763   ,2068043232
1368808   ,0874795531
1368836   ,2626953168
1368938   ,0968894187
1368961   ,3536118366
1368997   ,2067231120
1369028   ,2060769312
1369406   ,0968134379
1369415   ,2674805339
1369509   ,1788489595
1369532   ,2622635920
1369604   ,2670036251
1369631   ,2062306544
1369759   ,2049384384
1369872   ,2673730475
1369879   ,2064525280
1369881   ,1576229680
1371064   ,4129381918
1290214   ,2669557979
1354430   ,2049861424
1358603   ,4288059246
1359261   ,2061173520
1360435   ,0874938347
1361201   ,2673385275
1362093   ,1788412427
1362095   ,1782178907
1362227   ,2047220816
1362286   ,2675538123
1362295   ,2623411568
1362384   ,2059753040
1362386   ,1789963259
1362450   ,1789330731
1362452   ,4135221854
1362482   ,0751063882
1362706   ,0279688324
1362731   ,4138053262
1362799   ,0865915371
1362804   ,0875678043
1362831   ,2064704192
1362862   ,0976676075
1362864   ,2065966912
1362922   ,2618926272
1362955   ,4136348270
1363019   ,2062825328
1363210   ,1789295963
1363250   ,2066674912
1363469   ,0873208571
1363528   ,4137181326
1363876   ,3739790385
1363878   ,2070876032
1363885   ,0866292843
1363887   ,3532996286
1363985   ,2062732560
1364049   ,4139176494
1364202   ,2582199639
1364494   ,1762468859
1364643   ,0762358682
1364718   ,2677465035
1364809   ,0873852171
1364939   ,2066712688
1365009   ,3149387186
1301599   ,1788673211
1301840   ,2669628859
1303906   ,0166206800
1305965   ,0967907115
1308351   ,3389823773
1309587   ,1799124441
1309719   ,3209133298
1310396   ,3543279445
39583     ,0312903786
1343087   ,2675997147
1345631   ,1781629147
1352156   ,2062753056
1353213   ,2062289392
67650     ,2505213024
6895      ,2064672768
840426    ,2624283312
840461    ,0165908144
841775    ,1789962859
1333440   ,2676378747
1334185   ,2675804507
1341761   ,2675970395
57683     ,4195709102
795133    ,2016406891
854775    ,1303676965
1291488   ,2662705883
1291813   ,3535400222
1295657   ,2674258155
1300131   ,1790429019
1300787   ,1789472507
1365743   ,3251998611
1365762   ,1781926459
1365959   ,3535809102
1366099   ,4198415911
1366101   ,2622748576
1366229   ,4134363198
1366432   ,3503318410
1366534   ,1764463195
1366981   ,1115928814
1367112   ,0966073691
1367140   ,3334494193
1367159   ,1125800142
1367174   ,1798443033
1367193   ,3532088702
1367270   ,1606238362
1367321   ,2069984192
1367336   ,2674822907
1367340   ,2069340832
1367430   ,1767290107
1367573   ,2063067200
1367620   ,1790270507
1367622   ,1082688793
1367718   ,2068054736
1367778   ,4289171294
1367792   ,2669063531
1367855   ,2064655344
1367857   ,2670224459
1367872   ,0874757115
1367908   ,2066783504
1367958   ,2975700753
1368039   ,1789111691
1368135   ,1785367195
1368153   ,4134295886
1368167   ,0311183530
1368169   ,2579848487
1368201   ,2756261818
1368334   ,0960401669
1368349   ,2061760368
1368351   ,0868123355
1368516   ,2627229248
1368534   ,2054700736
1368583   ,0969666059
1368632   ,2060109856
1368634   ,2623683520
1368647   ,2061165200
1368649   ,2062385024
1368681   ,2626143648
1368683   ,2062288816
1368715   ,2061693824
1368734   ,2626880272
1368749   ,2068130944
1368751   ,2065993072
1368764   ,2061158592
1368780   ,2624120464
1368801   ,0874241691
1368803   ,2063897936
1368831   ,2065306992
1368909   ,0972538747
1369007   ,3739461905
1369031   ,3251122739
1369033   ,2058633280
1369048   ,4135158414
1369259   ,1578915072
1369272   ,4136962526
1369290   ,2064276368
1369512   ,4129054990
1369580   ,2671667915
1369594   ,2676077803
1369813   ,0979164315
1287715   ,0313029338
1289274   ,2658753524
1290260   ,2672065099
1290901   ,1761865531
1354214   ,2582184023
1355046   ,2622798928
1361800   ,1771233915
1361979   ,2062311104
1362096   ,4288651150
1362232   ,2622944592
1362247   ,1790165163
1362313   ,2067027696
1362391   ,4128983918
1362455   ,2061933840
1362504   ,2047757040
1362775   ,4129172334
1362777   ,2062219760
1362843   ,2067231408
1362919   ,2058503968
1362958   ,1578640624
1363090   ,3732166190
1363286   ,3531653294
1363474   ,2061938256
1363702   ,4131152238
1363734   ,2675477739
1363753   ,1783578331
1363871   ,0968366235
1363890   ,1766873323
1363988   ,1768174075
1364056   ,2771144603
1364083   ,1323750167
1364099   ,1057683911
1364205   ,3532442190
1364282   ,2049957104
1364691   ,1788190203
1364806   ,0967899995
1368478   ,2063442336
1368596   ,2066528144
1368603   ,0471953275
1368846   ,2061785424
1368912   ,2671478859
1369024   ,0762219738
1369212   ,1897114125
1369237   ,2048525744
1369772   ,0312877002
1369836   ,2048424160
1369843   ,2051527520
1285447   ,3530403742
1287158   ,3536088062
1354189   ,2048876496
1354854   ,4130885534
1360814   ,2625347360
1360950   ,3529644382
1360974   ,3530525246
1361133   ,2061583952
1361796   ,4138336814
1361859   ,3741965745
1361870   ,0874341387
1361920   ,2669954987
1362062   ,2472618592
1362087   ,2755313482
1362339   ,4138906782
1362354   ,0882466699
1362821   ,4136415870
1362923   ,2064490096
1363298   ,1768848555
1363344   ,1767561899
1363429   ,3731086750
1363468   ,2047671584
1363554   ,2066365168
1363618   ,0875173323
1363705   ,2048424176
1364219   ,2675195739
1364262   ,4128930638
1364358   ,2674525339
1364400   ,2064722304
1364525   ,4133967854
1364568   ,2054457008
1364603   ,4135724094
1364635   ,2069584752
1364703   ,2067225216
1364776   ,0758882154
1364783   ,2061879888
1364794   ,1580982432
1364869   ,2674374267
1364876   ,2770926699
1364883   ,1765314651
1364975   ,1768448171
1365087   ,2049849808
1365212   ,2068969888
1365469   ,2674810155
1365506   ,1579947776
1365606   ,2068829328
1365631   ,1765169803
1365638   ,2051098400
1301885   ,3739895137
1302335   ,4136545598
1302374   ,4138312766
1302921   ,4140354878
1302982   ,4137487582
1305559   ,4137728350
1305609   ,4138939694
1305663   ,4133889454
1305848   ,0867717659
1305898   ,4130202430
1306457   ,0312498922
1307048   ,2673642619
1310040   ,2673727307
41924     ,1208849386
805731    ,2054436112
877501    ,0774674261
880170    ,0311311018
880593    ,4035754561
881405    ,2582079399
1293570   ,1778949531
1293595   ,3531212606
1294414   ,2067684672
1365816   ,2672170171
1365882   ,1790376315
1366027   ,2048604704
1366036   ,2049389472
1366089   ,0761331994
1366149   ,1584182800
1366192   ,2064712560
1366294   ,2626171696
1366315   ,2057048384
1366334   ,4130777614
1366367   ,0867349195
1366488   ,2675486859
1366563   ,2064493200
1366890   ,0969177467
1366984   ,4130236158
1366993   ,0877650395
1367027   ,0880995227
1367056   ,1790372395
1367058   ,2064515504
1367090   ,2048488224
1367152   ,0760792010
1367154   ,1786270331
1367467   ,2069715232
1367563   ,2062108192
1367603   ,2064177808
1367696   ,1787606955
1367755   ,3527876030
1367869   ,2465495584
1367905   ,2057072256
1367968   ,0761749444
1367970   ,2624226448
1367993   ,2062702368
1368004   ,0311996490
1368134   ,2051237536
1368181   ,2583052055
1368306   ,2669413163
1368308   ,2062518640
1368378   ,2051566224
1368437   ,2673085883
1368439   ,1798420009
1368446   ,2061097520
1368470   ,1116148078
1368845   ,2047644560
1368895   ,2623242720
1369021   ,2472732576
1369340   ,4135102894
1369835   ,2069232544
1371014   ,1786815435
1282714   ,2502724704
1283708   ,3251335299
1285003   ,2068775456
1354751   ,2771144539
1354762   ,2771251435
1356770   ,2066997984
1357126   ,2674502059
1358734   ,2622758800
1359440   ,2048914768
1359447   ,1766497435
1360926   ,0874252123
1360949   ,2064651984
1360951   ,1781926939
1361860   ,1798689801
1361862   ,1784721899
1361885   ,1768653147
1361887   ,2066183136
1362061   ,4287624894
1362084   ,1763544571
1362118   ,1767894987
1362254   ,4139210094
1362319   ,2060117296
1362353   ,1766446427
1362355   ,2053350224
1362806   ,2673934635
1362808   ,3530240542
1363108   ,2066941840
1363117   ,4287263662
1363374   ,2049027120
1363626   ,3209903042
1363628   ,2669977291
1363756   ,2053019456
1363910   ,2069704000
1364072   ,4130214766
1364355   ,1768583723
1364392   ,1584266112
1364417   ,3250417475
1364428   ,1785652747
1364654   ,1768049803
1364711   ,1788590507
1364752   ,2675326267
1364777   ,0873074107
1364782   ,1786763723
1364976   ,4138477406
1365213   ,4128931566
1365322   ,2668539547
1365422   ,0876225771
1365445   ,0161784800
1365480   ,0088885316
1365482   ,1781669227
1365489   ,2065625328
1305793   ,3536524350
1306253   ,2059252336
1307215   ,1111092734
1307782   ,2672076011
1308156   ,1605158794
1308773   ,0866146587
1308816   ,2060949056
35795     ,0870801898
812410    ,3530218158
876940    ,3740198171
877217    ,2048352928
881427    ,2626462656
881442    ,3739359585
883549    ,4035576257
1343028   ,1120795710
1343184   ,0873018395
1343225   ,1787130539
1345718   ,0760689194
1346366   ,1766775499
1346398   ,2669833339
1353272   ,2063830816
1353403   ,2047188736
71205     ,1788518283
73060     ,3535083582
841855    ,3740582155
842883    ,4130321966
843281    ,2703935115
1298531   ,2671516075
1300555   ,2669959531
1365821   ,2625970848
1365902   ,1578711840
1365982   ,2624640880
1365999   ,0979199819
1366000   ,2625367792
1366031   ,2070749328
1366032   ,2064395936
1366064   ,2579827767
1366067   ,2619985216
1366082   ,2051962928
1366206   ,2070257824
1366305   ,1782293611
1366411   ,2048319680
1366457   ,3530913918
1366493   ,1782145467
1366507   ,2062614288
1366574   ,1789902523
1366956   ,2066368352
1335476   ,2674940699
1335843   ,3247607651
1339818   ,2853922692
1340786   ,3248006067
1341672   ,0313059754
854976    ,0778067941
859996    ,1056640215
1280337   ,2919746081
1280697   ,3247701443
74010     ,1056999623
756823    ,2514040315
761278    ,2066394960
821012    ,3038985178
897908    ,3739665985
898786    ,2946932034
898930    ,3207604418
899614    ,3252047363
899758    ,1799324409
903363    ,2623173344
905483    ,4135948030
YG5874    ,1761679787
1317094   ,3529316558
1319996   ,1257270711
1320198   ,1788521915
48042     ,1482747361
48221     ,1490147286
1312828   ,1359608490
1315578   ,2616462653
1315642   ,0884251147
1320043   ,2579830583
51592     ,2675526091
52169     ,2625027392
52171     ,0004881984
53901     ,0283579927
843828    ,2468701808
845662    ,2016364571
853837    ,2069198448
1323416   ,2676678667
1324622   ,1114644366
1329369   ,3531230478
32681     ,3739734155
826200    ,0672693949
23538     ,1896949853
888471    ,3303291290
889904    ,0866339163
890911    ,2503243808
891753    ,4027930001
892801    ,2068763440
894401    ,3815287044
897220    ,4130133230
897225    ,3248254467
897393    ,0759280602
864099    ,3783121396
864371    ,2503349168
866328    ,1484918539
867472    ,1897457181
870815    ,2472848224
872516    ,2469079328
875140    ,1897673293
791566    ,3174850852
843732    ,3739252561
843983    ,0760434106
1325570   ,1767786155
1327220   ,1786942107
1330791   ,1782947403
29873     ,3393249238
825189    ,2009976059
832323    ,0762605418
888250    ,2676259659
888847    ,1269354633
889484    ,2986152257
889802    ,3286815713
890521    ,1269299865
891621    ,1649553813
893475    ,3248274291
894161    ,2503355856
896242    ,3741874625
896885    ,2625084064
897453    ,2756137354
866359    ,2625238336
870640    ,2472697696
870876    ,2068107760
51917K    ,2012446971
52378     ,2673619915
53292     ,3285240433
790726    ,1742979838
843982    ,1110052318
844173    ,4027158993
844928    ,3926215067
848653    ,3303219162
1322372   ,1786661243
1322619   ,2676293355
1322628   ,1689298029
1325954   ,0882909259
1329902   ,0873630987
1330131   ,0884523803
1330272   ,2673954747
1330916   ,0972870971
22179     ,2673809274
889365    ,3285075281
889592    ,0951015738
889900    ,4197829159
892345    ,3741777665
893784    ,4287120862
895904    ,3148940850
897058    ,1110601118
897179    ,0761430026
897200    ,4140914798
897471    ,3147875362
1365680   ,1111828686
1365682   ,0978406379
869560    ,3731591486
869766    ,3247689427
871072    ,2472595568
872495    ,1057231399
1312558   ,1782409163
1312816   ,0981137179
1313083   ,1781060155
1316623   ,4129602142
1318867   ,4134455086
1319295   ,0311310490
1320014   ,2582534295
1320979   ,1789563867
50290     ,2505083966
52131     ,3740271419
52189     ,2502037614
53929     ,3251367843
54135     ,2502715118
784817    ,0031334772
853037    ,2658907988
J0951     ,3740273419
1322605   ,1785961147
1323743   ,2676066843
1327112   ,1786377003
1329349   ,0259802522
1330018   ,1765257739
889376    ,2676256651
890169    ,3741569361
892266    ,0992053607
893681    ,3247778755
893747    ,0759761754
894666    ,0969496699
895801    ,3741795297
897165    ,4130740446
897171    ,1727673306
866299    ,3175283220
871299    ,0339971041
872502    ,1704138116
1298565   ,2673703227
1300589   ,1781683483
1365940   ,2062377040
1365941   ,2065396720
1366362   ,1572255296
1366427   ,4134628510
1366477   ,0311818506
1366509   ,1767876459
1366644   ,2069203792
1366726   ,2057026112
1366894   ,2674811963
1366926   ,2058436832
1366927   ,1762524635
1367087   ,1536918185
1367233   ,1765581131
1367280   ,2049386544
1367391   ,0030180756
1367407   ,4129494126
1367469   ,2064482640
1367502   ,0485372251
1367916   ,1605810954
1368094   ,2060555888
1368095   ,1767335051
1368112   ,2672973979
1368130   ,1578718624
1368227   ,2676347019
1368230   ,3535473342
1368244   ,2066039792
1368277   ,0312396986
1368327   ,2059252272
1368858   ,0873581755
1368891   ,3251447955
1368949   ,2066352448
1369010   ,1766778923
1369200   ,0967820363
1369249   ,2051572560
1369423   ,1788272379
1371048   ,2063766320
1282395   ,3251463731
1286371   ,3528021246
1354738   ,0085870804
1355870   ,2625701856
1356475   ,0968203419
1361349   ,1584330688
1361608   ,2061519600
1361663   ,1783434619
1362139   ,2067799392
1362156   ,2671761867
1362157   ,1804313209
1362174   ,2062086448
1362175   ,3528596062
1362188   ,1789156939
1362189   ,4129016030
1362414   ,0968217675
1362719   ,0877072075
1362733   ,2063141264
1362734   ,2675322203
1363028   ,2058765600
1363029   ,3503527482
1363061   ,0757581338
1363164   ,2062081248
1363384   ,2067274336
1363399   ,2053784208
1363430   ,2673413371
1363431   ,2669371371
1363617   ,1779649211
1363648   ,0760652154
1364229   ,2975592737
1364275   ,4129474622
1365487   ,2048613760
1301933   ,1789273963
1302026   ,4136261630
1303069   ,4139419310
1305540   ,4136730846
1305756   ,4140021854
1305897   ,1110854606
1306188   ,2663731931
1306717   ,2674017115
1309419   ,0756637290
1300130   ,1790013819
1365962   ,1768745339
1366982   ,2060105888
1368584   ,3537016926
1371134   ,2069469952
1284950   ,1120639166
1357254   ,2048269360
1362877   ,1765878155
1362957   ,2062105792
1362959   ,1058157879
1363138   ,3545458789
1363285   ,1578586400
1363300   ,4130695406
1363360   ,0761723258
1363439   ,2625120736
1363441   ,2063697936
1363456   ,2061590304
1303322   ,1789248299
1305680   ,4140932670
1307063   ,1780447275
39490     ,2766837116
47550     ,2976752753
881736    ,2466069360
1332480   ,3248093667
1333636   ,1767207531
1335424   ,0485775995
1353399   ,2048775888
6780      ,0600709143
68603     ,0028537812
839083    ,2049523568
B1162     ,3740219291
09238     ,2618605005
1200006   ,1779903051
1200009   ,1683105152
1280773   ,2984671521
823454    ,1487859453
899794    ,4131204910
900668    ,1655944773
905293    ,1798594281
1312259   ,4137211438
1313154   ,2051596096
1315774   ,3207401666
1317049   ,0968351323
1317217   ,0311997050
1318156   ,2010329579
48261     ,1489643879
5277      ,2057039472
843549    ,4198299703
849603    ,2975527489
L1537     ,0816683629
1329767   ,0967413659
30104     ,2113200868
773186    ,1352223018
1371304   ,0870143163
888058    ,1269696601
889988    ,2502420464
895629    ,3247843555
1291576   ,2069340480
1300981   ,4130448686
1365927   ,2672954251
1369016   ,1790316555
1369185   ,3731600942
1369812   ,4136750958
1371085   ,2062810496
1371110   ,1768542587
1371210   ,2047259088
1283542   ,4134973310
1354029   ,0872768379
1354987   ,2622741536
1362522   ,2062624256
1362805   ,1788159451
1362907   ,2626824528
1363307   ,2062136752
1363358   ,2674708971
1309958   ,4134553102
812843    ,2061167888
878588    ,3742674209
1343755   ,4137160254
1345769   ,2624990736
1346481   ,2062747200
1347995   ,0485068939
1352973   ,1583601440
1353896   ,2657432836
843419    ,1780408059
B0390     ,2975852081
B1857     ,1815836695
1334581   ,1766697819
