zgbh,icid
1970125   ,2064395904
1970139   ,2675608091
1970165   ,4134754398
1970274   ,2067287168
1970281   ,2062682096
1970422   ,2622805488
1970548   ,0869893307
894161    ,2503355856
896242    ,3741874625
897453    ,2756137354
897909    ,0030973892
900689    ,1111475566
1332054   ,1788728059
1332376   ,1116141086
1334263   ,2675774955
1335915   ,3524939902
1339519   ,1787339787
1340504   ,0086035348
52158     ,1809307642
1312024   ,4129417166
1315838   ,4130705438
1319043   ,2669807627
787238    ,3527999902
810720    ,3039008218
866359    ,2675417179
870876    ,2622870512
1302030   ,4137797326
1302920   ,4134656766
1306310   ,2672739003
1959861   ,0778610135
1961107   ,0770004743
1962390   ,1766926059
1962605   ,1580043200
1963398   ,2059304032
1963407   ,2674479195
1963618   ,0974239307
1963818   ,1768008059
1964667   ,0778078391
1965058   ,2671490939
1965206   ,2573185047
1966292   ,2676410859
1966451   ,2068178576
1968343   ,0768472887
1968350   ,0770210327
1968582   ,3740396171
1969212   ,2675267483
1969519   ,2067678128
1969573   ,2066631824
1969575   ,0066441575
1969700   ,0779870455
1969705   ,0777741639
1969707   ,0777803303
1969900   ,4287087550
1969925   ,0768382887
1961159   ,0779083175
1961603   ,1786328971
1968881   ,0312218954
1968913   ,2048199552
1969758   ,0769418087
1969760   ,0778566471
05330     ,2503259918
844096    ,1324214919
1293493   ,0768119367
1293556   ,2756601466
1367620   ,0769920839
1367718   ,2068054736
1370010   ,0873448987
1371172   ,0869686443
1371253   ,4029450161
1952911   ,2581102247
1957421   ,0586827506
881575    ,3739221473
881599    ,3742121313
883823    ,4035470097
885558    ,1183856270
886597    ,3740549809
887204    ,2468358048
890102    ,3285405153
890182    ,0161780832
1357989   ,2060926480
1362391   ,4128983918
840182    ,2011321659
849408    ,0677408493
894166    ,1352191994
897065    ,3209093762
897253    ,3247967603
52137     ,1575503604
52176     ,0004884062
756713    ,0482973194
757565    ,0755020010
757619    ,3740085259
902349    ,2065909632
903052    ,4135233950
903491    ,4129739070
903850    ,2530353949
872581    ,2504842608
1329553   ,0259371962
804710    ,0768676455
862391    ,1410588954
864289    ,3926839067
869795    ,2657293268
1301530   ,4140824718
1305818   ,3285511329
1962642   ,0089240724
1965213   ,2675932555
1968876   ,2069470848
1968887   ,0769576215
1968901   ,0778238951
1968969   ,0479374635
1969067   ,0066562727
1969754   ,0778703127
1969765   ,0777745591
1281136   ,2658191668
843270    ,3213846578
843415    ,3544543621
1300203   ,2673569435
1367797   ,4137001518
1371169   ,3742217131
881694    ,3208049186
881820    ,1798491769
892360    ,2672998251
1283542   ,4134973310
1358826   ,2625011392
1362362   ,1782335851
1363271   ,1783681275
53721     ,1359749882
54351     ,3542952949
608553    ,3741581265
897027    ,3149274370
897063    ,3212299970
897212    ,4130140958
899229    ,3247528291
1331582   ,0874060555
1341773   ,0966736763
52140     ,4129530990
52147     ,2066453120
32839     ,1575447188
872691    ,2504395344
1326304   ,0769739735
1972377   ,0778465815
25000     ,2519897661
25295     ,1717268430
859990    ,3388264628
1301783   ,2671571899
1302752   ,4136412110
1302777   ,2673194763
1305743   ,1781217323
1963951   ,2626877616
1967167   ,0968626619
1968452   ,2048782944
1968900   ,0778942775
1968904   ,1764655755
1968909   ,2048412096
1969762   ,0778710695
1969764   ,0779586999
1969798   ,0778745623
1281063   ,0312645082
799493    ,3149403634
843761    ,1576718100
843829    ,2114003924
1300525   ,2673718923
1369876   ,3815739396
1955150   ,2067273856
881363    ,0757801690
881538    ,2503217808
881674    ,0760663194
889440    ,3383133540
892449    ,3544603141
1355971   ,2060816768
1357672   ,2063044800
1361802   ,2622774192
850719    ,3795360069
894922    ,3738538996
898347    ,3741424417
1335710   ,4136724830
49030     ,0488947502
875699    ,2919429089
881070    ,0036004561
1972464   ,1786951931
303503    ,3741744993
865061    ,1575506660
1305901   ,3532083678
1308748   ,2051618048
1964785   ,0777391717
1967043   ,1578945712
1968459   ,0066231607
1968893   ,1789283003
1968895   ,2625865232
1969755   ,0778956839
00962     ,0775407237
840392    ,2675095611
843271    ,4130773198
1293516   ,4129540462
1371095   ,2068804384
881556    ,0035915329
881580    ,1797709866
835242    ,0460928266
1343028   ,1120795710
1351541   ,4140048110
854775    ,1303676965
892679    ,3284855201
1332391   ,2053504464
1334117   ,0762132330
1341699   ,1767910251
51287     ,0960417349
74139     ,1359879194
33909     ,0873406251
1330004   ,0965853227
1302028   ,2664638427
1305755   ,4137949534
1958618   ,0779288007
1960575   ,0769000327
1962955   ,0778607751
1963035   ,1789441915
1964787   ,0769419143
1968463   ,0778996535
1968906   ,2579853415
1968907   ,2627115968
1968924   ,1770007995
1968975   ,0312000298
1969767   ,0777675991
1969799   ,0779271943
1300405   ,1780092987
1369233   ,1788664443
1369730   ,2626635136
1371062   ,1787204219
153511    ,0066872887
1958148   ,2069308688
820535    ,3073436011
881470    ,4035741521
881536    ,1269685097
881677    ,3208942290
881683    ,3794513125
889528    ,1798442249
1288705   ,3531216014
1362478   ,2668051995
1363080   ,2662822091
768014    ,1349976986
1343041   ,0065239191
855383    ,3739845313
855579    ,3503911386
896361    ,1604257898
897131    ,4129481070
898473    ,0486405531
899391    ,3251422643
1336796   ,3536570654
829942    ,2505034464
902514    ,0768257463
905095    ,3247347539
1314486   ,0978241723
34799     ,4195441454
40303     ,2756832412
873628    ,2975687825
879468    ,2468685696
1322017   ,1767314283
1326644   ,0865650443
1326713   ,2668974475
1327073   ,1781721435
1972557   ,1604859306
803421    ,3248132899
867140    ,0875143547
1967769   ,2675997147
1968899   ,0464369866
1968914   ,1057067831
1968916   ,1783034683
1969757   ,0770045607
1969759   ,0770051415
1969761   ,0778192951
1970102   ,0777987127
02756     ,0969124251
62890     ,2579829575
B0397     ,1781985275
B1402     ,0301073310
1293589   ,1605491994
1365746   ,2067100816
1370025   ,2771533915
1371205   ,2624172320
1953938   ,2069137264
1953940   ,1584251328
1958462   ,2672538251
881671    ,3302864842
1968964   ,0761181610
1968966   ,0868041995
1968981   ,0067225351
1969052   ,2674358843
1969271   ,2772419227
1969285   ,2063119792
1969287   ,0768397431
1969289   ,2070090272
1969302   ,4288651150
1969304   ,2623697648
1969320   ,2049395696
1969322   ,2053283904
1969337   ,2060550176
1969339   ,2676236619
1969346   ,0778732663
1969348   ,0779914535
1969363   ,0066444807
1969437   ,0779018007
1969471   ,0779021655
1969490   ,0778889991
1969503   ,2066452592
1969512   ,2058263552
1969549   ,0065395463
1969562   ,2053680736
1969579   ,2058975840
1969594   ,3529290190
1969598   ,0768804103
1969611   ,0779070711
1969613   ,0066995223
1969630   ,0066666407
1969645   ,3529821214
1969664   ,2582078951
1969679   ,2672712443
1969681   ,2673388347
1969968   ,2068241088
1969985   ,0767979719
1969987   ,0882960459
1970021   ,2048060320
1970056   ,0778270567
1970089   ,2048589856
1970101   ,0969525835
843262    ,2114993572
1291488   ,2662705883
1295657   ,2674258155
1368153   ,4134295886
1957236   ,1115925390
881205    ,2505089312
883595    ,3052897243
1286191   ,0256891706
1288697   ,3208709522
1289274   ,2658753524
1290901   ,1761865531
1361800   ,0770276471
832869    ,0958791125
1344372   ,2623640208
1350137   ,2070968688
53400     ,2672187147
1970137   ,2579809927
1970234   ,2067669248
1970236   ,2054304032
1970253   ,2772499899
1970283   ,1565909920
1970300   ,3285475489
1970317   ,2676169627
1970319   ,2624887696
1970391   ,0768838887
1970576   ,2048415280
894918    ,3740074609
895803    ,2051234912
897311    ,3530592190
897372    ,3251587971
897500    ,1324420039
899092    ,0164032736
899094    ,2067313248
1331798   ,0258365274
1336571   ,3926198027
1337047   ,2674219035
1341653   ,3247535603
51408     ,0301602046
756005    ,3931213146
757641    ,1490155313
825248    ,2010156363
1312079   ,3208821122
1318140   ,4137472958
1318172   ,0768004263
1318176   ,4027724705
33031     ,0683356810
1322118   ,0777928743
1331137   ,0486798667
1970738   ,          
1970740   ,          
804077    ,3302510250
809989    ,1183831870
868440    ,2468554928
1302208   ,4137858910
1302635   ,4135642510
1302912   ,4134269486
1303236   ,0760633258
1309604   ,2472262992
1309958   ,0950042538
1962833   ,0759506810
1963141   ,2580103031
1963877   ,0777409109
1964519   ,2069720800
1964761   ,0778586807
1964957   ,0769813223
1965165   ,0752181498
1966361   ,0778081511
1967211   ,2066478176
1967228   ,0067392423
1967697   ,0066833943
1968077   ,0311261114
1968255   ,1584271712
1968311   ,2055523520
1968419   ,0867051435
1968551   ,1583659888
1968562   ,1782992219
1968569   ,0066588023
1968635   ,0778734199
1968649   ,0777632343
1968674   ,2061129584
1968735   ,0778619431
1968828   ,3926290667
1968842   ,2051648960
1968849   ,3535750126
1968937   ,1767922347
1968951   ,2626904256
1968976   ,2854187572
1969098   ,1578586496
1969136   ,2067663888
1969186   ,2061205216
1969204   ,4288972814
1969236   ,2674910923
1969256   ,0067330839
1969274   ,2061221072
1969282   ,0777595847
1969293   ,2060239120
1969308   ,0779866407
1969319   ,2673573771
1969326   ,2056284352
1969333   ,2053946112
1969416   ,1788409851
1969441   ,1765314651
1969452   ,0778945335
1969466   ,0778482327
1969477   ,0762777063
1969484   ,0779419047
1969491   ,0768341815
1969502   ,3537301934
1969508   ,2625573168
1969534   ,2061156464
1969565   ,2567354375
1969576   ,2068095760
1969590   ,4133932302
1969601   ,2772421243
1969608   ,2579808855
1969626   ,0778654087
1969633   ,2625356128
1969644   ,2053127504
1969651   ,0873789899
1969658   ,2672057483
1969669   ,0065193479
1969676   ,2620219856
1969683   ,4130226430
1969933   ,0768013991
1969983   ,1578711456
1969990   ,0769552039
1969997   ,1767428555
1970008   ,0778517063
1970015   ,0756744842
1970022   ,2068451280
1970034   ,2582204615
10223     ,2627224176
840764    ,1762630635
842112    ,0968331099
1293612   ,1779100059
1365944   ,0968375355
1368170   ,1767076379
1369405   ,4135642974
1371243   ,2052750000
1371283   ,2068060416
1955772   ,2673413371
1957698   ,2625307024
881652    ,2919933937
890042    ,2472435648
891362    ,1486473691
1286326   ,0312664842
1288442   ,3529582046
1362221   ,1788197643
1362278   ,2670028651
1362664   ,2675408331
838754    ,1565479533
1344566   ,0874847659
1350128   ,0165673392
1351193   ,2066421248
1351293   ,2059743744
1352014   ,2066157824
57447     ,2047093792
1970042   ,1798822649
1970061   ,4136588974
1970096   ,0778076487
1970107   ,2582079175
1970206   ,2065943648
1970224   ,2579832439
1970231   ,1769337355
1970238   ,2582180263
1970249   ,0770092807
1970256   ,3926903611
1970299   ,1763551739
1970306   ,1082635609
1970313   ,2062016800
1970324   ,2581926727
1970390   ,1765867035
893411    ,3544602805
897739    ,3147900722
899023    ,3252033955
901530    ,3247559907
1339170   ,4135947086
1341028   ,0869610299
51322K    ,0489012190
756273    ,1359464442
901637    ,1798906681
1312559   ,2672158475
1315481   ,4135482158
1972327   ,0869818043
864157    ,2062301088
F0822     ,1489660579
1968411   ,2671568859
1969062   ,1580826080
1969219   ,2052430832
1969344   ,0778733943
1969367   ,2986144993
1969376   ,2066043856
1969378   ,0867530491
1969392   ,2053275808
1969394   ,2068800288
1969399   ,2626841584
1969401   ,2069584752
1969467   ,0779883911
1969526   ,0769197719
1969528   ,0065324503
1969728   ,0778738279
1969730   ,4135646446
1969737   ,2067877456
1969739   ,4135158414
1969771   ,0778111799
1969864   ,2060121408
1969873   ,0777776311
1969955   ,2624049488
1969957   ,1764246075
1970067   ,0769965959
1970069   ,2067006832
1282197   ,0311668058
6589      ,2503229502
67209     ,0759275066
6939      ,2066368384
843405    ,4129897342
846516    ,2059309952
1366043   ,1784285947
1367004   ,0768058391
1367236   ,2674459371
1367526   ,2061643136
1367737   ,0065451143
1368258   ,0086131124
1368299   ,0866688939
1369015   ,2579846871
1371049   ,3530520478
1371284   ,1577407328
1871908   ,0838626555
1880030   ,4142950374
1956720   ,2673861691
1958404   ,3738538964
890339    ,4035232385
890572    ,2504583360
890691    ,2465464384
892098    ,3741820657
1282495   ,0312518266
1354239   ,2058210672
1354638   ,0164094032
1355668   ,1782337435
1357276   ,1765736747
1361878   ,2062299968
1362204   ,2066372144
1363351   ,2062607744
1363512   ,1115215790
1364625   ,2579852567
1342850   ,1762613883
1344030   ,3530918414
1346482   ,2668566811
1350593   ,2054083184
1351974   ,2065921840
1353188   ,2624235728
58032     ,4195710110
854658    ,2626806480
856024    ,3741421569
858046    ,3389824253
859199    ,0607575541
1970221   ,1768723083
1970357   ,0972676043
1970364   ,0866188475
1970423   ,2674169227
893709    ,3252093859
894057    ,2673715003
894253    ,1444707885
894802    ,1083412745
897071    ,0065704951
1332935   ,2063129920
1333544   ,2675861355
1335402   ,0873169243
1336327   ,2667869787
1337444   ,2673817851
1341029   ,3532024446
48240     ,1489652195
48704     ,3252001795
51987     ,0164498000
52166     ,2946206114
7238      ,2066364016
757131    ,2671815115
823063    ,2618331949
1304883   ,4137577166
1305267   ,4134919246
1305939   ,2672070747
1307107   ,1778948539
1309591   ,4129443374
1959086   ,0065165479
1959205   ,0874568123
1961604   ,2626315696
1961733   ,2582817895
1962697   ,0760235188
1963937   ,0066838279
1964220   ,3783233380
1965113   ,2676375115
1965843   ,0480693323
1967133   ,0066644391
1968218   ,3052115291
1968341   ,2062319088
1968391   ,3536494862
1968406   ,0003820673
1968502   ,1578480416
1968982   ,2624206704
1969082   ,0479155003
1969241   ,0769892391
1969253   ,3532552862
1969268   ,2625970848
1969404   ,2068110800
1969406   ,4135168110
1969531   ,0776801461
1969548   ,1120314302
1969695   ,0769792919
1969725   ,0778774055
1969727   ,2672076011
1969776   ,0778261335
1969793   ,0779723671
1969861   ,0778568567
1969874   ,0778822887
1969876   ,0779138583
1969878   ,0770309303
1969891   ,0779737415
1969893   ,2064569296
1969918   ,2071067952
1969952   ,2624039376
1969954   ,2069113984
1970072   ,0779815831
1970074   ,2669722203
09238     ,2618605005
1281966   ,1605276826
1281968   ,1605933674
66469     ,2466294304
7164      ,1444739101
842271    ,1648860053
843873    ,2502802512
845781    ,1692550685
A9669     ,4121039822
1291845   ,0311658154
1300596   ,1788996299
1300967   ,2061585952
1367064   ,4289282702
1367510   ,2675278539
1368204   ,2062518448
1368382   ,2675454795
1368906   ,0873057307
1955775   ,2064365616
1958498   ,2068809376
812445    ,0030031476
814123    ,1349503802
881436    ,4034975953
881753    ,2624253968
890334    ,0481977386
891173    ,2472528160
891243    ,0768590599
1285436   ,3247752259
1288511   ,3248147283
1354691   ,0761127098
1355959   ,2066093408
1362358   ,2062778528
1362586   ,2067652160
1362759   ,0873934459
1364068   ,0761593287
1365510   ,0872911499
1365612   ,2582326039
1342868   ,0867739803
1344354   ,0769583831
1347998   ,4035656849
1349672   ,2064462384
1349806   ,2047094896
52552     ,2662518491
54176     ,3250704467
54310     ,2502402942
851030    ,3742795377
853521    ,2112791748
853902    ,1324101927
854625    ,2051337520
L1537     ,0816683629
1970333   ,2064089408
1970335   ,1116152014
1970350   ,2853922740
1970367   ,0258516714
1970369   ,2066361312
894200    ,1057807223
894401    ,3815287044
898599    ,0173642256
1331538   ,3209127250
1335343   ,1801973482
1335422   ,2671744203
1337259   ,2065359520
1337938   ,2472392864
1341066   ,0256505370
1301528   ,4140916014
1302295   ,0968391691
1302477   ,4133799166
1303094   ,3716815422
1305633   ,4140732382
1306759   ,0758541018
1309003   ,4134565470
1310036   ,0969593915
1310698   ,0340039921
1961113   ,1781541067
1961963   ,2066969056
1962607   ,0762521178
1964556   ,0778762151
1965081   ,0872900811
1966878   ,0778553287
1967007   ,2048600704
1967042   ,1111880270
1967134   ,0967055195
1967273   ,2626190096
1967734   ,2060706976
1967890   ,0065826167
1968001   ,4028190033
1968200   ,2674000299
1968202   ,0760197002
1968249   ,1781073195
1968281   ,0779527431
1968390   ,0770332583
04690     ,2066032144
1291944   ,1763047963
1300259   ,2672888443
1300700   ,2673782667
1300964   ,2067178160
1366329   ,0869253915
1368859   ,0259273450
1871984   ,1075448137
1952868   ,1786984971
1957201   ,1577652544
1958272   ,0779289687
816890    ,1490146900
881382    ,3502876474
881389    ,1798921273
881434    ,2582101207
881695    ,3208431378
881887    ,1767400923
885896    ,3744284513
889376    ,2676256651
889517    ,3532020030
891104    ,2066738976
1361326   ,0762477866
1362395   ,2064521792
1362459   ,2626770944
1363002   ,0163374992
1363069   ,1784260443
1364627   ,2623399904
1353022   ,2624759024
53929     ,3251367843
54135     ,2502715118
J0951     ,2067228704
1970133   ,4138053262
1970164   ,2069730080
1970166   ,2579849895
1970257   ,2771534011
1970412   ,2051044512
893747    ,0759761754
895801    ,3741795297
897165    ,4130740446
899639    ,1799307081
899862    ,1269689273
1333993   ,2066992576
1339212   ,0873802859
1341623   ,2623903056
1341914   ,2674738667
52131     ,4195686238
52189     ,2502037614
756145    ,4129492734
756388    ,2069524832
823892    ,3933212155
903595    ,0313007370
905732    ,0313208314
1312558   ,1782409163
1319978   ,2674322731
1320979   ,1789563867
784817    ,0031334772
871299    ,0339971041
1322039   ,0779725431
1327112   ,3147981426
1970729   ,          
1972565   ,2976312657
811808    ,2604785739
863810    ,3742724289
864368    ,1700782125
864626    ,4198066567
1303131   ,4134494062
1304759   ,2672173915
1306158   ,0768370375
1308351   ,2058520912
1310695   ,1798641321
1960537   ,0085285876
1960965   ,0768838743
1960967   ,0768279815
1961754   ,2047816336
1962802   ,1260732823
1963503   ,1116307198
1963994   ,0779774103
1964067   ,1564837376
1964348   ,0067234423
1965007   ,2673849963
1965159   ,0770185255
1966167   ,0066639351
1967837   ,2064094112
1968303   ,2056359536
1968339   ,2063164736
1968495   ,2051629824
1968775   ,4137107710
1968777   ,2622780752
1969264   ,2066365904
1969383   ,3529733550
1969385   ,2624162048
1969535   ,2060783408
1969537   ,0065319911
1969714   ,0778852471
1969753   ,0777700327
1969948   ,0065447255
1280337   ,2919746081
1280697   ,3247701443
841133    ,0065067047
843945    ,3739651633
843982    ,1110052318
844173    ,4027158993
1366463   ,3529432462
1366699   ,0873367339
1367730   ,3533506590
1369314   ,2061476528
1370498   ,2066450816
1953025   ,0084521876
814861    ,0968661003
881449    ,3285793969
889365    ,3285075281
892345    ,3741777665
1286094   ,3528938974
1358827   ,2624924880
1361660   ,2673829643
1361952   ,0873208267
1362159   ,3248016867
1362186   ,2062895968
1365680   ,0065953191
761278    ,2066394960
832378    ,1687878493
1347996   ,2671868731
1348598   ,2065970640
1353849   ,0311593594
52378     ,1765378347
53292     ,3285240433
854976    ,0778067941
1970138   ,0873056635
1970241   ,0768976103
1970248   ,2065396720
1970271   ,2627039424
1970273   ,0486617499
1970282   ,2066171296
1970514   ,1766606827
1970656   ,2061232928
893784    ,4287120862
894591    ,3074849867
895904    ,3148940850
897179    ,0761430026
897471    ,3147875362
898786    ,2946932034
1333083   ,2625638288
1335163   ,0279225780
1335315   ,1111641326
1337430   ,3251527219
1339261   ,1788378331
1339818   ,2853922692
1341672   ,0065470119
48042     ,1482747361
48221     ,1490147286
51917K    ,2012446971
71747     ,0983279083
903363    ,2623173344
905483    ,4135948030
YG5874    ,1761679787
1317094   ,3529316558
790726    ,1742979838
872495    ,1057231399
877384    ,0066193671
1322619   ,2676293355
1322628   ,1689298029
1329902   ,0873630987
1972409   ,2066963984
859996    ,2068843424
869560    ,3731591486
1301625   ,1782266443
1302124   ,4137365486
1302487   ,4135487950
1304852   ,0762093495
1959423   ,2052752544
1960167   ,1781903291
1960959   ,1768093547
1961037   ,2626622896
1961714   ,2066994352
1962849   ,2068899840
1963009   ,2674380107
1963493   ,4136690046
1963504   ,2673768859
1963619   ,0778232519
1963719   ,1785550443
1964168   ,4129368910
1965422   ,2674473259
1968131   ,0762516266
1968342   ,2672554219
1968776   ,1770724603
1969238   ,2059258128
1969377   ,1761640395
1969518   ,0486456603
1969536   ,0311455802
1969708   ,0778759271
1969715   ,0777849031
1969899   ,1762076890
1969924   ,2065962112
66541     ,3531342910
71079     ,2672763259
843493    ,0259086010
1293601   ,1786201915
1295446   ,4130470110
1367043   ,2674911611
1367713   ,2669797947
1953626   ,0779110839
1955747   ,2066124448
1957953   ,2985540449
1958339   ,0779288855
813641    ,2658249924
818381    ,0035659345
818808    ,3806047978
881435    ,3741663569
881512    ,3529126510
881548    ,3740184673
889600    ,0673292445
889807    ,2976522049
889926    ,4028703057
890087    ,1578516624
891047    ,2472982464
892011    ,3149059490
1286755   ,1769072158
1355214   ,2063951824
1355945   ,2061799824
1358188   ,0769733159
1362151   ,0166942032
1362187   ,1783790091
1362312   ,4134880046
1362415   ,1605667194
1362433   ,0313187530
1362458   ,0874032203
1362732   ,2673090171
1970968   ,          
1970970   ,          
1970985   ,          
1970987   ,          
806177    ,4139475358
808037    ,3805951994
1970940   ,          
1970947   ,          
1970958   ,          
1970965   ,          
1970972   ,          
1970983   ,          
809592    ,3926705675
859932    ,2114009476
1302990   ,3725327150
1307809   ,4130975086
1965325   ,          
1965393   ,          
1969698   ,0769634919
1969805   ,0778687655
1969807   ,0778086935
1969830   ,3531178382
1969839   ,0778197847
1970131   ,1767078731
1281000   ,4134111710
841990    ,3052115243
843452    ,2977334961
1368904   ,4140006574
1371178   ,1789909067
1952475   ,2067270496
1952511   ,0768354039
1952533   ,0065671399
1952550   ,2674679003
1952554   ,0978860635
1952559   ,2672509867
1952561   ,2051281776
1952576   ,          
1956651   ,0485312651
1958552   ,0065961719
813137    ,4136640094
881294    ,3739794513
881504    ,3739801825
881676    ,1809369962
886762    ,2660557332
890027    ,2657318148
1357974   ,1767171435
1362211   ,0167968098
1362754   ,2061828672
1364026   ,          
1364161   ,4136218974
1364180   ,1788668635
1364211   ,2061805024
1364218   ,0873526987
1364220   ,1765775579
1344266   ,1766518027
1970157   ,1788190363
1970159   ,2066989744
1970189   ,2061820096
1970191   ,2064475520
1970198   ,2674805355
1970200   ,2582079367
1970446   ,0872944779
1970448   ,0066196039
1970455   ,0873426379
1970457   ,2466102912
1970483   ,0164349296
1970485   ,1765093467
1970490   ,2052512016
1970492   ,0769839351
1970494   ,2675402027
1970528   ,0066575527
1970530   ,0067087895
1970537   ,0311395546
1970540   ,0779914071
1970563   ,1789643915
1970565   ,2052376368
1970597   ,4287618254
1970606   ,2061720160
1970632   ,3740113060
1970641   ,0779811799
1970665   ,2624743136
1970667   ,0769911415
1970674   ,1781303083
1970676   ,2675103963
1970699   ,2061579808
1970706   ,2580100871
1970708   ,0760494452
894888    ,0769791847
ML064     ,1482756133
1339019   ,1767396571
1339709   ,0759903658
1341628   ,1082876345
51099     ,3303686186
73936     ,3037299098
757130    ,1812444170
827042    ,0875327211
3977      ,0768621143
1326835   ,0865767947
1970759   ,          
1970761   ,          
1970768   ,          
1970770   ,          
1970793   ,          
1970795   ,          
1970800   ,          
1970823   ,          
1970825   ,          
1970830   ,          
1970832   ,          
1970855   ,          
1970857   ,          
1970864   ,          
1970866   ,          
1970889   ,          
1970891   ,          
1970898   ,          
1970900   ,          
1970923   ,          
1970925   ,          
1970930   ,          
1970932   ,          
1970934   ,          
1970955   ,          
1970957   ,          
1970959   ,          
1970964   ,          
1970966   ,          
865508    ,3055144891
1302048   ,4136729214
1302802   ,4137281038
1959756   ,0778148839
1961156   ,3250957187
1965706   ,4134343534
1967153   ,2066709552
1969544   ,0066621063
1969746   ,0778566743
1969748   ,0779163575
1969812   ,0778534151
1969823   ,0779778055
1969846   ,0779161447
05548     ,2919807969
843209    ,3739730987
1300707   ,4128995230
1368890   ,2054420640
1369985   ,2062327328
1369987   ,2051043200
1371202   ,0874308123
1871804   ,          
1952497   ,1789227627
1952499   ,4135189102
1952516   ,0777928967
1952518   ,2620358064
1952571   ,          
1286756   ,3535672174
1356790   ,2068431296
1361925   ,2062366416
1364010   ,          
1364012   ,          
1364019   ,          
1364021   ,          
1364168   ,3740535563
1364172   ,2063865376
1364193   ,0966672635
1364195   ,2066703680
1364227   ,1763804635
1364256   ,0875534459
1345367   ,2673398651
1347757   ,3532406510
1351372   ,2064362944
858916    ,3071469563
1970148   ,4128971342
1970173   ,2048631424
1970175   ,1787102987
1970182   ,4138477646
1970430   ,2062649056
1970432   ,0065403639
1970437   ,0065452487
1970439   ,2674893659
1970462   ,0067344263
1970464   ,2622504640
1970471   ,2063124688
1970473   ,1784319867
1970499   ,2627229248
1970501   ,0066403079
1970508   ,0779914583
1970512   ,0979012747
1970521   ,3535482814
1970523   ,2060195456
1970547   ,2639783132
1970549   ,0778542807
1970554   ,2048470112
1970556   ,1790103963
1970590   ,0874954955
1970614   ,0035597025
1970616   ,0164071936
1970623   ,2066481200
1970648   ,3529217630
1970650   ,1789188475
1970658   ,3739571121
1970681   ,2048777600
1970683   ,2674940699
1970690   ,3531361118
1970692   ,0777686823
1970715   ,1766590011
1970717   ,0778790679
893469    ,2049863440
901531    ,3247937123
1334196   ,0759850442
1340252   ,3283578481
1341020   ,2671643707
1341083   ,0065741575
1341100   ,0673215053
756823    ,2514040315
757894    ,2620478125
757979    ,1690982157
99533     ,0870513882
1970750   ,          
1970752   ,          
1970754   ,          
1970777   ,          
1970779   ,          
1970784   ,          
1970786   ,          
1970805   ,          
1970807   ,          
1970814   ,          
1970816   ,          
1327169   ,1351244906
1970734   ,          
1970736   ,          
1972378   ,0779174983
1972399   ,1784211787
21412     ,2976158241
29458     ,2069164720
868488    ,2707662603
1341761   ,2675970395
48183     ,2675488890
51223     ,0869874203
756508    ,4125999086
757523    ,3072171755
8299      ,2049113136
901636    ,1798577897
901718    ,3247882515
902723    ,4129487518
904586    ,3247417411
1319070   ,3528761566
1320198   ,1788521915
39583     ,0312903786
787573    ,4131069614
1322528   ,1768537275
1324729   ,0968434699
1330127   ,1767024539
1330129   ,2676265403
30310     ,0684978330
871065    ,2473118688
1305518   ,1782471451
1309273   ,4129860254
1309599   ,2673909163
1310079   ,2672198123
1962385   ,2048770016
1963143   ,2676503115
1964494   ,4129394350
1964629   ,2663574283
1964679   ,0777830823
1964710   ,0085858612
1965036   ,2626439440
1965071   ,0770191095
1965183   ,1790154635
1965313   ,2670186267
1965921   ,0165186224
1966291   ,2062634032
1967419   ,0768297095
1967686   ,2623798064
1967992   ,2579802535
1968004   ,1782351419
1968304   ,0779055575
1968307   ,2053742384
1968431   ,3531800478
1968574   ,2066148400
1968575   ,2050364112
1968623   ,0762195543
1968640   ,1789551483
1968654   ,0066292199
1968737   ,0868661387
1968754   ,2669546123
1968840   ,2051714944
1968854   ,2069203792
1968855   ,0874622635
1968938   ,2625766304
1968956   ,3286399265
1968957   ,2062311104
1969049   ,0768526231
1969060   ,0778006727
1969073   ,0778669399
1969077   ,2675832779
1969104   ,2069667328
1969148   ,0769678071
1969184   ,2582102935
1969199   ,0778685239
1969243   ,0777790359
1969262   ,1789237563
1969277   ,2061778576
1969295   ,1790488299
1969313   ,0779857831
1969314   ,2625991312
1969328   ,1583659184
1969331   ,2048052992
1969373   ,2070091856
1969374   ,3528713214
1969411   ,1787583355
1969415   ,1784370075
1969446   ,2067245056
1969447   ,2051128160
1969465   ,0778055911
1969479   ,1787187259
1969496   ,0778652311
1969507   ,0865838507
1969539   ,0065915527
1969588   ,2502704336
1969589   ,2673192539
1969603   ,0874454107
1969656   ,1579842032
1969670   ,0778085943
1969671   ,2064664432
1969686   ,2067008768
1969946   ,0755375594
1969959   ,1269196473
1969963   ,1768173931
1969977   ,0977768459
1969978   ,2066488656
1969995   ,0777766167
1969996   ,2048848000
1970010   ,2065907680
1970013   ,2673264907
1970047   ,2049552208
1280669   ,2469140272
1280918   ,4134897710
66472     ,0484381370
843432    ,0778030791
844030    ,2579853895
844037    ,2468921936
844167    ,0464369146
1371005   ,4133949614
1371282   ,2049028208
1371317   ,4289176318
1955884   ,2058788624
881471    ,3148317243
884784    ,4027309745
885202    ,          
890791    ,2113115412
1286372   ,1576760612
1286522   ,3285530929
1287907   ,0065492327
1359058   ,2624445136
1362308   ,2625358128
1364107   ,1764212923
1350612   ,2061206608
