08:16:12:6567712 Emp Update Insert===================
08:16:16:2029740 -->Query 111ClassSum:39674
08:16:20:6842303 -->Query ProgressEmpClassSum:39722
08:17:57:5157688 Emp Update Insert===================
08:18:00:4939391 -->Query 111ClassSum:39674
08:18:04:6411763 -->Query ProgressEmpClassSum:39722
08:21:11:1638448 -->insert111_EmpClassError,Rollback :索引超出范围。必须为非负值并小于集合大小。
参数名: index
08:27:04:6470629 Emp Update Insert===================
08:27:07:1432057 -->Query 111ClassSum:39674
08:27:11:3194445 -->Query ProgressEmpClassSum:39722
08:27:14:7806425 131258
08:27:14:7856428 131281
08:27:14:7886430 131289
08:27:14:7916431 131291
08:27:14:7946433 131295
08:27:14:7976435 131300
08:27:14:8036438 131305
08:27:14:8066440 131322
08:27:14:8096442 131352
08:27:14:8126443 131378
08:27:14:8156445 131386
08:27:14:8186447 131404
08:27:14:8226449 131413
08:27:14:8256451 131433
08:27:14:8286453 131444
08:27:14:8316454 131445
08:27:14:8356457 131475
08:27:14:8386458 131484
08:27:14:8506465 131485
08:27:14:8536467 131500
08:27:14:8566469 131502
08:27:14:8596470 131505
08:27:14:8626472 131516
08:27:14:8666474 131551
08:27:14:8696476 131555
08:27:14:8726478 131584
08:27:14:8766480 131588
08:27:14:8796482 131595
08:27:14:8956491 131613
08:27:14:8986493 131619
08:27:14:9026495 131620
08:27:14:9056497 131629
08:27:14:9086498 131638
08:27:14:9116500 131650
08:27:14:9146502 131672
08:27:14:9176503 131674
08:27:14:9206505 131678
08:27:14:9276509 131684
08:27:14:9306511 131698
08:27:14:9346513 131725
08:27:14:9376515 131740
08:27:14:9406517 131750
08:27:14:9456519 131781
08:27:14:9486521 131806
08:27:14:9516523 131807
08:27:14:9546525 131822
08:27:14:9586527 131824
08:27:14:9616529 131842
08:27:14:9646530 131843
08:27:14:9676532 131852
08:27:14:9716534 131863
08:27:14:9766537 131867
08:27:14:9796539 131872
08:27:14:9816540 131875
08:27:14:9846542 131876
08:27:14:9876543 131900
08:27:14:9906545 131906
08:27:14:9936547 131914
08:27:15:0056554 131921
08:27:15:0086555 131922
08:27:15:0116557 131925
08:27:15:0146559 131928
08:27:15:0166560 131936
08:27:15:0196562 131938
08:27:15:0226563 131939
08:27:15:0246565 131950
08:27:15:0286567 131952
08:27:15:0316569 131954
08:27:15:0346570 131972
08:27:15:0376572 131979
08:27:15:0406574 131997
08:27:15:0436576 132000
08:27:15:0456577 132004
08:27:15:0486578 132013
08:27:15:0526581 132038
08:27:15:0556582 132039
08:27:15:0576584 132041
08:27:15:0616586 132047
08:27:15:0646588 132048
08:27:15:0836598 132060
08:27:15:0866600 132070
08:27:15:0896602 132076
08:27:15:0926604 132082
08:27:15:0956605 132090
08:27:15:0986607 132095
08:27:15:1016609 132098
08:27:15:1046610 132103
08:27:15:1076612 132106
08:27:15:1106614 132117
08:27:15:1136616 132120
08:27:15:1176618 132121
08:27:15:1196619 132122
08:27:15:1226621 132125
08:27:15:1266623 132135
08:27:15:1456634 132137
08:27:15:1486636 132143
08:27:15:1516637 132145
08:27:15:1556640 132154
08:27:15:1586641 132158
08:27:15:1636644 132165
08:27:15:1666646 132176
08:27:15:1696648 132178
08:27:15:1726649 132181
08:27:15:1756651 132193
08:27:15:1786653 132194
08:27:15:1826655 132195
08:27:15:1856657 132198
08:27:15:1926661 132214
08:27:15:1956662 132217
08:27:15:1986664 132220
08:27:15:2016666 132221
08:27:15:2046668 132222
08:27:15:2086670 132223
08:27:15:2116672 132224
08:27:15:2146673 132230
08:27:15:2176675 132241
08:27:15:2206677 132244
08:27:15:2246679 132245
08:27:15:2386687 132246
08:27:15:2426689 132247
08:27:15:2456691 132251
08:27:15:2486693 132260
08:27:15:2516694 132261
08:27:15:2556697 132267
08:27:15:2586698 132271
08:27:15:2616700 132275
08:27:15:2646702 132276
08:27:15:2686704 132277
08:27:15:2866715 132279
08:27:15:2896716 132280
08:27:15:2926718 132286
08:27:15:2956720 132293
08:27:15:2986721 132294
08:27:15:3026724 132296
08:27:15:3056725 132303
08:27:15:3086727 132305
08:27:15:3116729 132306
08:27:15:3186733 132315
08:27:15:3216735 132320
08:27:15:3246736 132324
08:27:15:3276738 132327
08:27:15:3306740 132331
08:27:15:3346742 132337
08:27:15:3376744 132339
08:27:15:3406745 132346
08:27:15:3436747 132349
08:27:15:3476749 132355
08:27:15:3636759 132358
08:27:15:3666760 132363
08:27:15:3696762 132365
08:27:15:3736764 132369
08:27:15:3766766 132372
08:27:15:3796768 132373
08:27:15:3826769 132375
08:27:15:3866772 132377
08:27:15:3896773 132379
08:27:15:3916775 132390
08:27:15:3946776 132391
08:27:15:3976778 132400
08:27:15:4006780 132402
08:27:15:4036781 132406
08:27:15:4066783 132411
08:27:15:4086784 132412
08:27:15:4126787 132414
08:27:15:4146788 132419
08:27:15:4176789 132421
08:27:15:4206791 132422
08:27:15:4236793 132427
08:27:15:4266795 132428
08:27:15:4286796 132433
08:27:15:4316797 132436
08:27:15:4346799 132439
08:27:15:4376801 132442
08:27:15:4406803 132443
08:27:15:4436804 132445
08:27:15:4456805 132448
08:27:15:4566812 132451
08:27:15:4606814 132453
08:27:15:4636816 132460
08:27:15:4666817 132467
08:27:15:4696819 132470
08:27:15:4726821 132473
08:27:15:4766823 132479
08:27:15:4796825 132481
08:27:15:4826827 132488
08:27:15:4856828 132491
08:27:15:4886830 132499
08:27:15:4916832 132500
08:27:15:4956834 132507
08:27:15:4986836 132508
08:27:15:5016837 132519
08:27:15:5056840 132530
08:27:15:5086841 132534
08:27:15:5116843 132550
08:27:15:5146845 132559
08:27:15:5176847 132562
08:27:15:5216849 132569
08:27:15:5246851 132571
08:27:15:5276852 132572
08:27:15:5306854 132576
08:27:15:5336856 132580
08:27:15:5516866 132582
08:27:15:5546868 132583
08:27:15:5586870 132585
08:27:15:5616872 132587
08:27:15:5646874 132594
08:27:15:5676875 132599
08:27:15:5716878 132602
08:27:15:5746879 132603
08:27:15:5786882 132610
08:27:15:5816883 132611
08:27:15:5846885 132614
08:27:15:5886887 132619
08:27:15:5916889 132622
08:27:15:5946891 132635
08:27:15:5986893 132636
08:27:15:6016895 132643
08:27:15:6046896 132649
08:27:15:6146902 132654
08:27:15:6176904 132660
08:27:15:6206906 132667
08:27:15:6236907 132670
08:27:15:6266909 132673
08:27:15:6296911 132676
08:27:15:6336913 132678
08:27:15:6366915 132682
08:27:15:6396916 132684
08:27:15:6426918 132689
08:27:15:6456920 132690
08:27:15:6486922 132692
08:27:15:6526924 132700
08:27:15:6606928 132716
08:27:15:6656931 132718
08:27:15:6686933 132720
08:27:15:6716935 132721
08:27:15:6766938 132723
08:27:15:6796939 132725
08:27:15:6836942 132726
08:27:15:6866943 132730
08:27:15:6896945 132738
08:27:15:6936947 132742
08:27:15:6976950 132745
08:27:15:7096956 132746
08:27:15:7126958 132749
08:27:15:7156960 132751
08:27:15:7186962 132765
08:27:15:7226964 132773
08:27:15:7256966 132776
08:27:15:7286967 132780
08:27:15:7316969 132784
08:27:15:7346971 132785
08:27:15:7396974 132787
08:27:15:7416975 132801
08:27:15:7446976 132813
08:27:15:7526981 132814
08:27:15:7566983 132820
08:27:15:7596985 132823
08:27:15:7616986 132826
08:27:15:7646988 132828
08:27:15:7676990 132830
08:27:15:7706991 132835
08:27:15:7736993 132842
08:27:15:7756994 132848
08:27:15:7786996 132854
08:27:15:7816998 132859
08:27:15:7846999 132860
08:27:15:7887002 132861
08:27:15:7907003 132868
08:27:15:7937005 132870
08:27:15:7967006 132871
08:27:15:7997008 132872
08:27:15:8027010 132873
08:27:15:8057011 132880
08:27:15:8077013 132882
08:27:15:8107014 132884
08:27:15:8137016 132886
08:27:15:8167018 132887
08:27:15:8207020 132890
08:27:15:8237022 132891
08:27:15:8267023 132892
08:27:15:8297025 132895
08:27:15:8327027 132896
08:27:15:8357029 132911
08:27:15:8397031 132912
08:27:15:8427033 132924
08:27:15:8467035 132925
08:27:15:8497037 132926
08:27:15:8527038 132927
08:27:15:8557040 132928
08:27:15:8587042 132929
08:27:15:8617043 132934
08:27:15:8787053 132942
08:27:15:8817055 132946
08:27:15:8847057 132950
08:27:15:8877058 132952
08:27:15:8907060 132964
08:27:15:8947062 132979
08:27:15:8977064 132987
08:27:15:9007066 132988
08:27:15:9037067 132993
08:27:15:9077070 132998
08:27:15:9117072 132999
08:27:15:9227078 133011
08:27:15:9267081 133013
08:27:15:9307083 133014
08:27:15:9337085 133015
08:27:15:9367086 133022
08:27:15:9397088 133025
08:27:15:9427090 133030
08:27:15:9457091 133032
08:27:15:9567098 133034
08:27:15:9607100 133037
08:27:15:9637102 133039
08:27:15:9667103 133040
08:27:15:9697105 133041
08:27:15:9737107 133046
08:27:15:9767109 133048
08:27:15:9797111 133053
08:27:15:9827113 133055
08:27:15:9857114 133059
08:27:15:9887116 133061
08:27:15:9927118 133062
08:27:15:9957120 133065
08:27:15:9987122 133067
08:27:16:0017123 133068
08:27:16:0207134 133070
08:27:16:0247137 133079
08:27:16:0277138 133081
08:27:16:0307140 133088
08:27:16:0347142 133094
08:27:16:0377144 133095
08:27:16:0407146 133105
08:27:16:0437148 133106
08:27:16:0467149 133111
08:27:16:0507152 133114
08:27:16:0547154 133117
08:27:16:0577156 133118
08:27:16:0667161 133120
08:27:16:0697162 133121
08:27:16:0727164 133126
08:27:16:0767166 133129
08:27:16:0797168 133130
08:27:16:0837170 133136
08:27:16:0867172 133140
08:27:16:0897174 133144
08:27:16:0927176 133145
08:27:16:0967178 133146
08:27:16:1117186 133147
08:27:16:1147188 133148
08:27:16:1187190 133149
08:27:16:1217192 133150
08:27:16:1257194 133151
08:27:16:1287196 133153
08:27:16:1317198 133154
08:27:16:1337199 133156
08:27:16:1367201 133161
08:27:16:1397202 133163
08:27:16:1427204 133166
08:27:16:1447205 133167
08:27:16:1477207 133169
08:27:16:1507209 133170
08:27:16:1537210 133172
08:27:16:1557212 133173
08:27:16:1587213 133178
08:27:16:1617215 133179
08:27:16:1647217 133181
08:27:16:1677218 133183
08:27:16:1707220 133184
08:27:16:1727221 133186
08:27:16:1767224 133188
08:27:16:1797225 133189
08:27:16:1817226 133196
08:27:16:1847228 133198
08:27:16:1877230 133201
08:27:16:1907232 133202
08:27:16:1937233 133203
08:27:16:1957234 133206
08:27:16:1997237 133208
08:27:16:2027238 133212
08:27:16:2077241 133213
08:27:16:2107243 133215
08:27:16:2137245 133219
08:27:16:2167246 133220
08:27:16:2197248 133222
08:27:16:2237250 133225
08:27:16:2267252 133226
08:27:16:2297254 133230
08:27:16:2327256 133231
08:27:16:2357257 133232
08:27:16:2397260 133235
08:27:16:2417261 133237
08:27:16:2447262 133238
08:27:16:2477264 133240
08:27:16:2507266 133241
08:27:16:2547268 133242
08:27:16:2587270 133245
08:27:16:2617272 133251
08:27:16:2647274 133253
08:27:16:2677276 133254
08:27:16:2717278 133255
08:27:16:2747280 133256
08:27:16:2777281 133257
08:27:16:2847285 133258
08:27:16:2887288 133260
08:27:16:2927290 133263
08:27:16:2957292 133266
08:27:16:2987293 133267
08:27:16:3017295 133271
08:27:16:3057297 133272
08:27:16:3087299 133275
08:27:16:3127301 133276
08:27:16:3157303 133278
08:27:16:3187305 133279
08:27:16:3227307 133280
08:27:16:3257309 133287
08:27:16:3287311 133288
08:27:16:3327313 133290
08:27:16:3357315 133296
08:27:16:3387316 133298
08:27:16:3467321 133300
08:27:16:3497323 133301
08:27:16:3527324 133302
08:27:16:3557326 133305
08:27:16:3597328 133308
08:27:16:3627330 133311
08:27:16:3657332 133313
08:27:16:3697334 133314
08:27:16:3727336 133317
08:27:16:3757337 133318
08:27:16:3797340 133319
08:27:16:3837342 133321
08:27:16:3927347 133323
08:27:16:3957349 133324
08:27:16:3997351 133327
08:27:16:4027353 133328
08:27:16:4057355 133329
08:27:16:4097357 133332
08:27:16:4127359 133333
08:27:16:4157360 133335
08:27:16:4187362 133336
08:27:16:4217364 133337
08:27:16:4267367 133339
08:27:16:4297368 133340
08:27:16:4407375 133342
08:27:16:4457377 133343
08:27:16:4487379 133344
08:27:16:4847400 133345
08:27:16:5047411 133346
08:27:16:5087413 133347
08:27:16:5117415 133348
08:27:16:5147417 133349
08:27:16:5197420 133353
08:27:16:5227421 133354
08:27:16:5257423 133355
08:27:16:5287425 133357
08:27:16:5317427 133358
08:27:16:5347428 133361
08:27:16:5377430 133362
08:27:16:5407432 133363
08:27:16:5487436 133364
08:27:16:5517438 133366
08:27:16:5547440 133367
08:27:16:5577442 133368
08:27:16:5607443 133369
08:27:16:5637445 133370
08:27:16:5667447 133371
08:27:16:5697448 133374
08:27:16:5727450 133376
08:27:16:5757452 133378
08:27:16:5787454 133381
08:27:16:5807455 133386
08:27:16:5847457 133387
08:27:16:5877459 133388
08:27:16:5897460 133389
08:27:16:5927462 133390
08:27:16:5957463 133391
08:27:16:5997466 133392
08:27:16:6027467 133393
08:27:16:6057469 133394
08:27:16:6087471 133395
08:27:16:6127473 133396
08:27:16:6157475 133398
08:27:16:6187476 133400
08:27:16:6217478 133401
08:27:16:6247480 133403
08:27:16:6297483 133404
08:27:16:6317484 133405
08:27:16:6347486 133406
08:27:16:6377487 133407
08:27:16:6407489 133408
08:27:16:6437491 133412
08:27:16:6477493 133414
08:27:16:6577499 133415
08:27:16:6617501 133416
08:27:16:6647503 133417
08:27:16:6677504 133419
08:27:16:6707506 133421
08:27:16:6737508 133423
08:27:16:6777510 133425
08:27:16:6807512 133427
08:27:16:6837514 133428
08:27:16:6867515 133431
08:27:16:6917518 133434
08:27:16:6957520 133435
08:27:16:6987522 133437
08:27:16:7017524 133438
08:27:16:7047526 133439
08:27:16:7077527 133440
08:27:16:7117530 133442
08:27:16:7147531 133443
08:27:16:7177533 133444
08:27:16:7217535 133449
08:27:16:7367544 133451
08:27:16:7397546 133452
08:27:16:7437548 133453
08:27:16:7467550 133454
08:27:16:7497551 133459
08:27:16:7537554 133460
08:27:16:7567555 133465
08:27:16:7597557 133466
08:27:16:7627559 133467
08:27:16:7667561 133468
08:27:16:7697563 133469
08:27:16:7737565 133470
08:27:16:7767567 133471
08:27:16:7807569 133472
08:27:16:8007581 133474
08:27:16:8037582 133475
08:27:16:8077585 133476
08:27:16:8107586 133477
08:27:16:8137588 133478
08:27:16:8167590 133479
08:27:16:8197591 133480
08:27:16:8237594 133481
08:27:16:8267595 133482
08:27:16:8307598 133483
08:27:16:8337599 133484
08:27:16:8377602 133485
08:27:16:8467607 133487
08:27:16:8497609 133488
08:27:16:8527610 133489
08:27:16:8557612 133490
08:27:16:8587614 133491
08:27:16:8637617 133492
08:27:16:8667618 133493
08:27:16:8697620 133494
08:27:16:8727622 133495
08:27:16:8767624 133496
08:27:16:8917633 133497
08:27:16:8967635 133498
08:27:16:8997637 133499
08:27:16:9037639 133500
08:27:16:9057641 133501
08:27:16:9087642 133502
08:27:16:9117644 133505
08:27:16:9147646 133506
08:27:16:9177647 133508
08:27:16:9197649 133509
08:27:16:9227650 13351
08:27:16:9257652 133510
08:27:16:9287654 133511
08:27:16:9317655 133512
08:27:16:9337657 133513
08:27:16:9367658 133514
08:27:16:9397660 133515
08:27:16:9427662 133516
08:27:16:9457663 133518
08:27:16:9487665 133519
08:27:16:9517667 133520
08:27:16:9547669 133521
08:27:16:9577670 133522
08:27:16:9597671 133523
08:27:16:9627673 133542
08:27:16:9657675 133544
08:27:16:9687677 133545
08:27:16:9717678 133546
08:27:16:9757681 133547
08:27:16:9847686 133549
08:27:17:0017695 133550
08:27:17:0047697 133551
08:27:17:0187705 133552
08:27:17:0207706 133553
08:27:17:0237708 133554
08:27:17:0267710 133556
08:27:17:0297712 133557
08:27:17:0337714 133558
08:27:17:0367716 133560
08:27:17:0397717 133563
08:27:17:0427719 133565
08:27:17:0457721 133566
08:27:17:0487722 133567
08:27:17:0517724 133568
08:27:17:0547726 133569
08:27:17:0577728 133574
08:27:17:0607729 133576
08:27:17:0647732 133577
08:27:17:0677733 133578
08:27:17:0707735 133579
08:27:17:0737737 133580
08:27:17:0767738 133581
08:27:17:0817741 133582
08:27:17:0847743 133583
08:27:17:0877745 133585
08:27:17:0957749 133587
08:27:17:0987751 133588
08:27:17:1017753 133589
08:27:17:1047754 133590
08:27:17:1077756 133591
08:27:17:1107758 133592
08:27:17:1147760 133593
08:27:17:1177762 133594
08:27:17:1207764 133596
08:27:17:1237765 133598
08:27:17:1267767 133599
08:27:17:1317770 133600
08:27:17:1347772 133601
08:27:17:1377773 133602
08:27:17:1417776 133603
08:27:17:1447777 133604
08:27:17:1477779 133605
08:27:17:1587785 133606
08:27:17:1617787 133607
08:27:17:1647789 133608
08:27:17:1677790 133609
08:27:17:1707792 133611
08:27:17:1747794 133613
08:27:17:1777796 133614
08:27:17:1807798 133615
08:27:17:1837800 133616
08:27:17:1867801 133619
08:27:17:1897803 133620
08:27:17:1937805 133621
08:27:17:2037811 133622
08:27:17:2067813 133623
08:27:17:2107815 133624
08:27:17:2137817 133625
08:27:17:2167818 133626
08:27:17:2207821 133627
08:27:17:2237822 133628
08:27:17:2267824 133629
08:27:17:2307826 133630
08:27:17:2337828 133632
08:27:17:2377830 133633
08:27:17:2517838 133636
08:27:17:2547840 133638
08:27:17:2587842 133640
08:27:17:2617844 133641
08:27:17:2647846 133642
08:27:17:2677848 133643
08:27:17:2717850 133644
08:27:17:2747852 133645
08:27:17:2797855 133646
08:27:17:2827856 133647
08:27:17:2847857 133648
08:27:17:2877859 133649
08:27:17:2907861 133650
08:27:17:2937863 133652
08:27:17:2967864 133653
08:27:17:2997866 133654
08:27:17:3027868 133655
08:27:17:3057869 133656
08:27:17:3077871 133657
08:27:17:3107872 133658
08:27:17:3147875 133659
08:27:17:3307884 133660
08:27:17:3327885 133661
08:27:17:3357887 133662
08:27:17:3387888 133664
08:27:17:3417890 133665
08:27:17:3447892 133666
08:27:17:3477893 133667
08:27:17:3507895 133668
08:27:17:3527896 133669
08:27:17:3557898 133670
08:27:17:3587900 133671
08:27:17:3617901 133673
08:27:17:3647903 133674
08:27:17:3687905 133675
08:27:17:3717907 133676
08:27:17:3747909 133677
08:27:17:3787911 133678
08:27:17:3817913 133679
08:27:17:3847915 133680
08:27:17:3887917 133682
08:27:17:3917919 133683
08:27:17:3947920 133684
08:27:17:3977922 133685
08:27:17:4007924 133687
08:27:17:4037925 133688
08:27:17:4077928 133689
08:27:17:4107929 133690
08:27:17:4137931 133691
08:27:17:4167933 133692
08:27:17:4197935 133693
08:27:17:4387945 133695
08:27:17:4417947 133696
08:27:17:4467950 133697
08:27:17:4497952 133698
08:27:17:4597957 133699
08:27:17:4717964 133701
08:27:17:4747966 133702
08:27:17:4777968 133703
08:27:17:4807969 133704
08:27:17:4837971 133706
08:27:17:4877973 133707
08:27:17:4907975 133708
08:27:17:4937977 133709
08:27:17:4967979 133710
08:27:17:4997980 133711
08:27:17:5027982 133712
08:27:17:5067984 133715
08:27:17:5097986 133716
08:27:17:5127988 133717
08:27:17:5177991 133718
08:27:17:5207992 133719
08:27:17:5237994 133720
08:27:17:5267996 133721
08:27:17:5297998 133722
08:27:17:5327999 133723
08:27:17:5368002 133724
08:27:17:5398003 133725
08:27:17:5428005 133726
08:27:17:5468007 133727
08:27:17:5498009 133728
08:27:17:5528011 133729
08:27:17:5568013 133730
08:27:17:5598015 133732
08:27:17:5638017 133735
08:27:17:5668019 133736
08:27:17:5708021 133737
08:27:17:5738023 133738
08:27:17:5768024 133739
08:27:17:5798026 133740
08:27:17:5828028 133741
08:27:17:5868030 133742
08:27:17:5908032 133743
08:27:17:5938034 133745
08:27:17:5968036 133746
08:27:17:6098043 133747
08:27:17:6138046 133748
08:27:17:6168047 133749
08:27:17:6198049 133750
08:27:17:6228051 133751
08:27:17:6258052 133752
08:27:17:6298055 133753
08:27:17:6328056 133754
08:27:17:6358058 133755
08:27:17:6388060 133756
08:27:17:6418062 133757
08:27:17:6568070 133759
08:27:17:6608072 133760
08:27:17:6648075 133761
08:27:17:6678076 133762
08:27:17:6988094 -->insert111_EmpClassError,Rollback :索引超出范围。必须为非负值并小于集合大小。
参数名: index
08:31:06:1098738 Emp Update Insert===================
08:31:09:2370526 -->Query 111ClassSum:39674
2017-09-08 8:31:09 2017-09-08 8:31:09-->Query Progress Error:ERROR [HY000] [DataDirect][ODBC Progress OpenEdge Wire Protocol driver][OPENEDGE]Syntax error in SQL statement at or about ";" (10713)
08:31:09:4250634 -->Query ProgressEmpClassSumError
08:31:19:8916621 Emp Update Insert===================
08:31:23:0398421 -->Query 111ClassSum:39674
08:31:23:1148464 -->Query ProgressEmpClassSum:1
08:31:23:1258470 133762
08:33:18:3474373 Emp Update Insert===================
08:33:21:0005891 -->Query 111ClassSum:39674
08:33:21:0935944 -->Query ProgressEmpClassSum:1
08:33:21:1045950 133762
